directorCd,directorNm,repRoleNm,filmos
10054185,육상효,감독,"[{'movieCd': '20185784', 'movieNm': '나의 특별한 형제', 'moviePartNm': '감독'}, {'movieCd': '20185784', 'movieNm': '나의 특별한 형제', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20133682', 'movieNm': '화장', 'moviePartNm': '각색'}, {'movieCd': '20124070', 'movieNm': '강철대오:구국의 철가방', 'moviePartNm': '감독'}, {'movieCd': '20124070', 'movieNm': '강철대오:구국의 철가방', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20100835', 'movieNm': '방가? 방가!', 'moviePartNm': '감독'}, {'movieCd': '20100835', 'movieNm': '방가? 방가!', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20100835', 'movieNm': '방가? 방가!', 'moviePartNm': '각색'}, {'movieCd': '20040751', 'movieNm': '여자, 정혜', 'moviePartNm': '배우'}, {'movieCd': '20040595', 'movieNm': '달마야, 서울 가자', 'moviePartNm': '감독'}, {'movieCd': '20040595', 'movieNm': '달마야, 서울 가자', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20020127', 'movieNm': '아이언 팜', 'moviePartNm': '감독'}, {'movieCd': '20020127', 'movieNm': '아이언 팜', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '19960042', 'movieNm': '축제', 'moviePartNm': '각색'}, {'movieCd': '19940034', 'movieNm': '장미빛 인생', 'moviePartNm': '시나리오(각본)'}]"
10018169,롭 레터맨,감독,"[{'movieCd': '20198598', 'movieNm': '명탐정 피카츄', 'moviePartNm': '감독'}, {'movieCd': '20157158', 'movieNm': '구스범스', 'moviePartNm': '감독'}, {'movieCd': '20102417', 'movieNm': '걸리버 여행기', 'moviePartNm': '감독'}, {'movieCd': '20090195', 'movieNm': '몬스터 vs 에이리언', 'moviePartNm': '감독'}, {'movieCd': '20040744', 'movieNm': '샤크', 'moviePartNm': '감독'}]"
10076064,캘리 애스버리,감독,"[{'movieCd': '20197147', 'movieNm': '어글리 돌', 'moviePartNm': '감독'}, {'movieCd': '20161665', 'movieNm': '스머프: 비밀의 숲', 'moviePartNm': '감독'}, {'movieCd': '20119972', 'movieNm': '노미오와 줄리엣', 'moviePartNm': '감독'}, {'movieCd': '20040566', 'movieNm': '슈렉2', 'moviePartNm': '감독'}, {'movieCd': '20020184', 'movieNm': '스피릿', 'moviePartNm': '감독'}]"
10003461,기예르모 델 토로,감독,"[{'movieCd': '20174603', 'movieNm': '퍼시픽 림: 업라이징', 'moviePartNm': '제작'}, {'movieCd': '20173436', 'movieNm': '셰이프 오브 워터: 사랑의 모양', 'moviePartNm': '감독'}, {'movieCd': '20156570', 'movieNm': '크림슨 피크', 'moviePartNm': '감독'}, {'movieCd': '20136961', 'movieNm': '퍼시픽 림', 'moviePartNm': '감독'}, {'movieCd': '20123041', 'movieNm': '마마', 'moviePartNm': '제작'}, {'movieCd': '20081332', 'movieNm': '헬보이 2 : 골든 아미', 'moviePartNm': '감독'}, {'movieCd': '20060347', 'movieNm': '판의 미로 - 오필리아와 세 개의 열쇠', 'moviePartNm': '감독'}, {'movieCd': '20040623', 'movieNm': '헬보이', 'moviePartNm': '감독'}, {'movieCd': '20020113', 'movieNm': '블레이드 2', 'moviePartNm': '감독'}, {'movieCd': '20018583', 'movieNm': '악마의 등뼈', 'moviePartNm': '감독'}, {'movieCd': '19990122', 'movieNm': '미믹 ', 'moviePartNm': '감독'}, {'movieCd': '20107748', 'movieNm': '크로노스', 'moviePartNm': '감독'}]"
10013576,크리스찬 하스,감독,"[{'movieCd': '20199736', 'movieNm': '프렌즈: 둥지탈출', 'moviePartNm': '감독'}]"
10087327,줄리아 하트,감독,"[{'movieCd': '20199189', 'movieNm': '미스 스티븐스', 'moviePartNm': '감독'}]"
20186696,정다원,감독,"[{'movieCd': '20184082', 'movieNm': '걸캅스', 'moviePartNm': '감독'}, {'movieCd': '20184082', 'movieNm': '걸캅스', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20155223', 'movieNm': '목숨 건 연애', 'moviePartNm': '배우'}, {'movieCd': '20155223', 'movieNm': '목숨 건 연애', 'moviePartNm': '배우'}, {'movieCd': '20155223', 'movieNm': '목숨 건 연애', 'moviePartNm': '제작팀'}, {'movieCd': '20163019', 'movieNm': '장기왕 : 가락시장 레볼루션', 'moviePartNm': '감독'}, {'movieCd': '20163019', 'movieNm': '장기왕 : 가락시장 레볼루션', 'moviePartNm': '배우'}, {'movieCd': '20163019', 'movieNm': '장기왕 : 가락시장 레볼루션', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20163019', 'movieNm': '장기왕 : 가락시장 레볼루션', 'moviePartNm': '제작'}, {'movieCd': '20148840', 'movieNm': '자유의 언덕', 'moviePartNm': '제작팀'}, {'movieCd': '20137041', 'movieNm': '우리 선희', 'moviePartNm': '제작팀'}, {'movieCd': '20121741', 'movieNm': '누구의 딸도 아닌 해원', 'moviePartNm': '제작팀'}]"
20312876,앤소니 마라스,감독,"[{'movieCd': '20185384', 'movieNm': '호텔 뭄바이', 'moviePartNm': '감독'}]"
20314390,홍승완,감독,"[{'movieCd': '20187981', 'movieNm': '배심원들', 'moviePartNm': '감독'}, {'movieCd': '20187981', 'movieNm': '배심원들', 'moviePartNm': '시나리오(각본)'}]"
10027427,미이케 다카시,감독,"[{'movieCd': '20199923', 'movieNm': '라플라스의 마녀', 'moviePartNm': '감독'}, {'movieCd': '20183582', 'movieNm': '테라포마스', 'moviePartNm': '감독'}, {'movieCd': '20152482', 'movieNm': '도쿄아포칼립스: 최후의 결전', 'moviePartNm': '감독'}, {'movieCd': '20156221', 'movieNm': '신이 말하는 대로', 'moviePartNm': '감독'}, {'movieCd': '20149707', 'movieNm': '두더지의 노래: 잠입탐정 레이지', 'moviePartNm': '감독'}, {'movieCd': '20131202', 'movieNm': '짚의 방패', 'moviePartNm': '감독'}, {'movieCd': '20131247', 'movieNm': '악의교전', 'moviePartNm': '감독'}, {'movieCd': '20127430', 'movieNm': '할복: 사무라이의 죽음', 'moviePartNm': '감독'}, {'movieCd': '20110877', 'movieNm': '13인의 자객', 'moviePartNm': '감독'}, {'movieCd': '20101214', 'movieNm': '이겨라 승리호', 'moviePartNm': '감독'}, {'movieCd': '20098280', 'movieNm': '크로우즈 제로 2', 'moviePartNm': '감독'}, {'movieCd': '20080845', 'movieNm': '크로우즈 제로', 'moviePartNm': '감독'}, {'movieCd': '20070518', 'movieNm': '용이간다', 'moviePartNm': '감독'}, {'movieCd': '20078763', 'movieNm': '마스터즈 오브 호러 시즌 2', 'moviePartNm': '감독'}, {'movieCd': '20078778', 'movieNm': '스키야키 웨스턴 장고', 'moviePartNm': '감독'}, {'movieCd': '20068546', 'movieNm': '46억년의 사랑', 'moviePartNm': '감독'}, {'movieCd': '20068512', 'movieNm': '태양의 상처', 'moviePartNm': '감독'}, {'movieCd': '20051095', 'movieNm': '요괴대전쟁', 'moviePartNm': '감독'}, {'movieCd': '20041108', 'movieNm': '이조', 'moviePartNm': '감독'}, {'movieCd': '20048667', 'movieNm': '제브라맨', 'moviePartNm': '감독'}, {'movieCd': '20040605', 'movieNm': '착신아리', 'moviePartNm': '감독'}, {'movieCd': '20038395', 'movieNm': '극도공포대극장 우두', 'moviePartNm': '감독'}, {'movieCd': '20028839', 'movieNm': '데드 오어 얼라이브 3 : 파이널', 'moviePartNm': '감독'}, {'movieCd': '20021050', 'movieNm': '사부', 'moviePartNm': '감독'}, {'movieCd': '20008516', 'movieNm': '비지터 큐', 'moviePartNm': '감독'}, {'movieCd': '20018545', 'movieNm': '아지테이터', 'moviePartNm': '감독'}, {'movieCd': '20018564', 'movieNm': '이치 더 킬러', 'moviePartNm': '감독'}, {'movieCd': '20011424', 'movieNm': '카타쿠리가의 행복', 'moviePartNm': '감독'}, {'movieCd': '20001010', 'movieNm': '데드 오어 얼라이브 2: 도망자', 'moviePartNm': '감독'}, {'movieCd': '20001372', 'movieNm': '천국에서 온 사내들', 'moviePartNm': '감독'}, {'movieCd': '20008681', 'movieNm': '표류가', 'moviePartNm': '감독'}, {'movieCd': '19998547', 'movieNm': '데드 오어 얼라이브', 'moviePartNm': '감독'}, {'movieCd': '19998974', 'movieNm': '샐러리맨 긴타로', 'moviePartNm': '감독'}, {'movieCd': '19991173', 'movieNm': '일본 마피아 사회', 'moviePartNm': '감독'}, {'movieCd': '19988615', 'movieNm': '소년 우연대 3 - 망향', 'moviePartNm': '감독'}, {'movieCd': '19968518', 'movieNm': '극도삼국지 부동', 'moviePartNm': '감독'}, {'movieCd': '20040637', 'movieNm': '쓰리 몬스터', 'moviePartNm': '감독'}, {'movieCd': '20139627', 'movieNm': ""쓰리, 몬스터 '상자'"", 'moviePartNm': '감독'}]"
10086128,피터 헤지스,감독,"[{'movieCd': '20199949', 'movieNm': '벤 이즈 백', 'moviePartNm': '감독'}, {'movieCd': '20136398', 'movieNm': '디 오드 라이프 오브 티모시 그린', 'moviePartNm': '감독'}, {'movieCd': '20080258', 'movieNm': '댄 인 러브', 'moviePartNm': '감독'}, {'movieCd': '20038142', 'movieNm': '에이프릴의 특별한 만찬', 'moviePartNm': '감독'}, {'movieCd': '20040805', 'movieNm': '길버트 그레이프', 'moviePartNm': '시나리오(각본)'}]"
10057946,미키 코이치로,감독,"[{'movieCd': '20199623', 'movieNm': '고양이 여행 리포트', 'moviePartNm': '감독'}, {'movieCd': '20171531', 'movieNm': '식물도감', 'moviePartNm': '감독'}, {'movieCd': '20165746', 'movieNm': '노조키메', 'moviePartNm': '감독'}]"
20131414,이원태,감독,"[{'movieCd': '20188941', 'movieNm': '악인전', 'moviePartNm': '감독'}, {'movieCd': '20188941', 'movieNm': '악인전', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20164424', 'movieNm': '대장 김창수', 'moviePartNm': '감독'}, {'movieCd': '20164424', 'movieNm': '대장 김창수', 'moviePartNm': '배우'}, {'movieCd': '20164424', 'movieNm': '대장 김창수', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20164424', 'movieNm': '대장 김창수', 'moviePartNm': '원작'}, {'movieCd': '20144442', 'movieNm': '조선마술사', 'moviePartNm': '원작'}, {'movieCd': '20111774', 'movieNm': '가비', 'moviePartNm': '스토리'}, {'movieCd': '20113643', 'movieNm': '파파', 'moviePartNm': '기획'}, {'movieCd': '20113381', 'movieNm': '오싹한 연애', 'moviePartNm': '제작'}]"
10058202,이호경,감독,"[{'movieCd': '20080401', 'movieNm': '민요 삼총사', 'moviePartNm': '감독'}, {'movieCd': '20080401', 'movieNm': '민요 삼총사', 'moviePartNm': '시나리오(각본)'}]"
10000296,가이 리치,감독,"[{'movieCd': '20183867', 'movieNm': '알라딘', 'moviePartNm': '감독'}, {'movieCd': '20173961', 'movieNm': '킹 아서: 제왕의 검', 'moviePartNm': '감독'}, {'movieCd': '20152745', 'movieNm': '맨 프롬 UNCLE', 'moviePartNm': '감독'}, {'movieCd': '20112621', 'movieNm': '셜록홈즈 : 그림자 게임', 'moviePartNm': '감독'}, {'movieCd': '20090856', 'movieNm': '셜록 홈즈', 'moviePartNm': '감독'}, {'movieCd': '2009A055', 'movieNm': '락큰롤라', 'moviePartNm': '감독'}, {'movieCd': '20058559', 'movieNm': '리볼버', 'moviePartNm': '감독'}, {'movieCd': '20030012', 'movieNm': '스웹트 어웨이', 'moviePartNm': '감독'}, {'movieCd': '20010153', 'movieNm': '스내치', 'moviePartNm': '감독'}, {'movieCd': '19990208', 'movieNm': '록 스탁 앤 2 스모킹 배럴즈', 'moviePartNm': '감독'}]"
10060063,장규성,감독,"[{'movieCd': '20199448', 'movieNm': '어린 의뢰인', 'moviePartNm': '감독'}, {'movieCd': '20153447', 'movieNm': '바람 바람 바람', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20124080', 'movieNm': '나는 왕이로소이다', 'moviePartNm': '감독'}, {'movieCd': '20124080', 'movieNm': '나는 왕이로소이다', 'moviePartNm': '각색'}, {'movieCd': '20070084', 'movieNm': '이장과 군수', 'moviePartNm': '감독'}, {'movieCd': '20070084', 'movieNm': '이장과 군수', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20040657', 'movieNm': '여선생 VS 여제자', 'moviePartNm': '감독'}, {'movieCd': '20040657', 'movieNm': '여선생 VS 여제자', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20030029', 'movieNm': '선생 김봉두', 'moviePartNm': '감독'}, {'movieCd': '20030029', 'movieNm': '선생 김봉두', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20020118', 'movieNm': '재밌는 영화', 'moviePartNm': '감독'}]"
10043278,데이빗 야로베스키,감독,"[{'movieCd': '20199822', 'movieNm': '더 보이', 'moviePartNm': '감독'}, {'movieCd': '20150944', 'movieNm': '더 하이브', 'moviePartNm': '감독'}]"
10048599,에반 트라멜,감독,"[{'movieCd': '20190261', 'movieNm': '언더 더 씨2', 'moviePartNm': '감독'}, {'movieCd': '20175821', 'movieNm': '언더더씨', 'moviePartNm': '감독'}, {'movieCd': '20172203', 'movieNm': '블랙 워터 뱀파이어', 'moviePartNm': '감독'}]"
10031641,봉준호,감독,"[{'movieCd': '20183782', 'movieNm': '기생충', 'moviePartNm': '감독'}, {'movieCd': '20183782', 'movieNm': '기생충', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20158485', 'movieNm': '옥자', 'moviePartNm': '감독'}, {'movieCd': '20134082', 'movieNm': '해무(海霧)', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20134082', 'movieNm': '해무(海霧)', 'moviePartNm': '기획'}, {'movieCd': '20134082', 'movieNm': '해무(海霧)', 'moviePartNm': '제작'}, {'movieCd': '20126674', 'movieNm': '설국열차', 'moviePartNm': '감독'}, {'movieCd': '20126674', 'movieNm': '설국열차', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20126674', 'movieNm': '설국열차', 'moviePartNm': '스토리'}, {'movieCd': '20120861', 'movieNm': '토니 레인즈의 한국영화 25년', 'moviePartNm': '배우'}, {'movieCd': '20090248', 'movieNm': '마더', 'moviePartNm': '감독'}, {'movieCd': '20090248', 'movieNm': '마더', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20090248', 'movieNm': '마더', 'moviePartNm': '스토리'}, {'movieCd': '20080912', 'movieNm': '감독들, 김기영을 말하다', 'moviePartNm': '배우'}, {'movieCd': '20060151', 'movieNm': '괴물', 'moviePartNm': '감독'}, {'movieCd': '20060151', 'movieNm': '괴물', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20050046', 'movieNm': '남극일기', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20030046', 'movieNm': '살인의 추억', 'moviePartNm': '감독'}, {'movieCd': '20030046', 'movieNm': '살인의 추억', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20030441', 'movieNm': '이공', 'moviePartNm': '감독'}, {'movieCd': '20020083', 'movieNm': '피도 눈물도 없이', 'moviePartNm': '배우'}, {'movieCd': '20000024', 'movieNm': '플란다스의 개', 'moviePartNm': '감독'}, {'movieCd': '20000024', 'movieNm': '플란다스의 개', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20001591', 'movieNm': '플란다스의 개', 'moviePartNm': '감독'}, {'movieCd': '19990069', 'movieNm': '유령', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '19970020', 'movieNm': '모텔 선인장', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20072091', 'movieNm': '인플루엔자', 'moviePartNm': '감독'}, {'movieCd': '20038957', 'movieNm': '싱크 & 라이즈', 'moviePartNm': '감독'}, {'movieCd': '20149067', 'movieNm': '백색인', 'moviePartNm': '감독'}, {'movieCd': '20100457', 'movieNm': '지리멸렬', 'moviePartNm': '감독'}, {'movieCd': '20126732', 'movieNm': '프레임 속의 기억들', 'moviePartNm': '감독'}, {'movieCd': '20149138', 'movieNm': '인디포럼2014 필름1', 'moviePartNm': '감독'}, {'movieCd': '20081420', 'movieNm': '도쿄!', 'moviePartNm': '감독'}, {'movieCd': '20081420', 'movieNm': '도쿄!', 'moviePartNm': '시나리오(각본)'}]"
10022882,마이클 도허티,감독,"[{'movieCd': '20184865', 'movieNm': '고질라: 킹 오브 몬스터', 'moviePartNm': '감독'}, {'movieCd': '20088672', 'movieNm': '트릭 오어 트릿', 'moviePartNm': '감독'}]"
10053709,유선동,감독,"[{'movieCd': '20188144', 'movieNm': '0.0MHz', 'moviePartNm': '감독'}, {'movieCd': '20188144', 'movieNm': '0.0MHz', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20148553', 'movieNm': '내 심장을 쏴라', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20100326', 'movieNm': '고死 두 번째 이야기: 교생실습', 'moviePartNm': '감독'}, {'movieCd': '20100326', 'movieNm': '고死 두 번째 이야기: 교생실습', 'moviePartNm': '각색'}, {'movieCd': '20050237', 'movieNm': '미스터 주부퀴즈왕', 'moviePartNm': '감독'}, {'movieCd': '20050237', 'movieNm': '미스터 주부퀴즈왕', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20040488', 'movieNm': '아라한 장풍대작전', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20123338', 'movieNm': '샌드위치', 'moviePartNm': '감독'}]"
10082206,찬드라세카란,감독,"[{'movieCd': '20192001', 'movieNm': '피터팬: 후크 선장과 결투의 날', 'moviePartNm': '감독'}]"
10027387,미야자키 하야오,감독,"[{'movieCd': '20132082', 'movieNm': '바람이 분다', 'moviePartNm': '감독'}, {'movieCd': '20132082', 'movieNm': '바람이 분다', 'moviePartNm': '기획'}, {'movieCd': '20132082', 'movieNm': '바람이 분다', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20081686', 'movieNm': '벼랑 위의 포뇨', 'moviePartNm': '감독'}, {'movieCd': '20040756', 'movieNm': '하울의 움직이는 성', 'moviePartNm': '감독'}, {'movieCd': '20030328', 'movieNm': '붉은 돼지', 'moviePartNm': '감독'}, {'movieCd': '20020168', 'movieNm': '센과 치히로의 행방불명', 'moviePartNm': '감독'}, {'movieCd': '20030047', 'movieNm': '모노노케 히메', 'moviePartNm': '감독'}, {'movieCd': '20070602', 'movieNm': '마녀배달부 키키', 'moviePartNm': '감독'}, {'movieCd': '19880001', 'movieNm': '이웃집 토토로', 'moviePartNm': '감독'}, {'movieCd': '20040549', 'movieNm': '천공의 성 라퓨타', 'moviePartNm': '감독'}, {'movieCd': '20030401', 'movieNm': '바람계곡의 나우시카', 'moviePartNm': '감독'}, {'movieCd': '20101178', 'movieNm': '루팡 3세: 칼리오스트로의 성', 'moviePartNm': '감독'}, {'movieCd': '19738014', 'movieNm': '팬더와 친구들의 모험', 'moviePartNm': '시나리오(각본)'}]"
20307519,박신우,감독,"[{'movieCd': '20187644', 'movieNm': '어항 밖 물고기', 'moviePartNm': '감독'}]"
20188501,서정신우,감독,"[{'movieCd': '20174244', 'movieNm': '버블 패밀리', 'moviePartNm': '연출팀'}, {'movieCd': '20152401', 'movieNm': '다른 세상에서', 'moviePartNm': '감독'}, {'movieCd': '20153316', 'movieNm': '블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들', 'moviePartNm': '연출팀'}, {'movieCd': '20131245', 'movieNm': '블랙 가스펠', 'moviePartNm': '조감독'}, {'movieCd': '20179496', 'movieNm': '대구에서', 'moviePartNm': '감독'}, {'movieCd': '20158765', 'movieNm': '고란살', 'moviePartNm': '감독'}, {'movieCd': '20150843', 'movieNm': '과대망상자들', 'moviePartNm': '연출팀'}, {'movieCd': '20150843', 'movieNm': '과대망상자들', 'moviePartNm': '제작팀'}, {'movieCd': '20156720', 'movieNm': 'AISFF2015 국내경쟁 2', 'moviePartNm': '감독'}, {'movieCd': '20151922', 'movieNm': '로컬시네마 WITH JIFF : 제16회 전주국제영화제 한국단편경쟁부분 수상작', 'moviePartNm': '감독'}, {'movieCd': '20158386', 'movieNm': '서울독립영화제2015 새로운선택 1', 'moviePartNm': '감독'}, {'movieCd': '20153185', 'movieNm': '제16회 대구단편영화제 경쟁5', 'moviePartNm': '감독'}]"
10091258,F. 게리 그레이,감독,"[{'movieCd': '20196657', 'movieNm': '맨 인 블랙: 인터내셔널', 'moviePartNm': '감독'}, {'movieCd': '20167542', 'movieNm': '분노의 질주: 더 익스트림', 'moviePartNm': '감독'}, {'movieCd': '20154162', 'movieNm': '스트레이트 아웃 오브 컴턴', 'moviePartNm': '감독'}, {'movieCd': '20090826', 'movieNm': '모범시민', 'moviePartNm': '감독'}, {'movieCd': '20050030', 'movieNm': '쿨', 'moviePartNm': '감독'}, {'movieCd': '2010A189', 'movieNm': '빈 디젤의 디아블로', 'moviePartNm': '감독'}, {'movieCd': '20072161', 'movieNm': '이탈리안 잡', 'moviePartNm': '감독'}, {'movieCd': '19980233', 'movieNm': '네고시에이터', 'moviePartNm': '감독'}, {'movieCd': '19970141', 'movieNm': '셋잇오프 ', 'moviePartNm': '감독'}]"
10066410,로버트 페르난데스,감독,"[{'movieCd': '20190273', 'movieNm': '천로역정: 천국을 찾아서', 'moviePartNm': '감독'}]"
10009032,닐 버거,감독,"[{'movieCd': '20191401', 'movieNm': '업사이드', 'moviePartNm': '감독'}, {'movieCd': '20147283', 'movieNm': '다이버전트', 'moviePartNm': '감독'}, {'movieCd': '20126745', 'movieNm': '리미트리스', 'moviePartNm': '감독'}, {'movieCd': '20088409', 'movieNm': '럭키 원스', 'moviePartNm': '감독'}, {'movieCd': '20070036', 'movieNm': '일루셔니스트', 'moviePartNm': '감독'}]"
10027082,미미 레더,감독,"[{'movieCd': '20190466', 'movieNm': '세상을 바꾼 변호인', 'moviePartNm': '감독'}, {'movieCd': '20128672', 'movieNm': '코드', 'moviePartNm': '감독'}, {'movieCd': '20068831', 'movieNm': '사라 실종 사건', 'moviePartNm': '감독'}, {'movieCd': '20010129', 'movieNm': '아름다운 세상을 위하여', 'moviePartNm': '감독'}, {'movieCd': '19980129', 'movieNm': '딥 임팩트', 'moviePartNm': '감독'}, {'movieCd': '19970275', 'movieNm': '피스메이커', 'moviePartNm': '감독'}]"
10023314,조시 쿨리,감독,"[{'movieCd': '20184047', 'movieNm': '토이 스토리 4', 'moviePartNm': '감독'}]"
20135271,강윤성,감독,"[{'movieCd': '20198453', 'movieNm': '롱 리브 더 킹: 목포 영웅', 'moviePartNm': '감독'}, {'movieCd': '20198453', 'movieNm': '롱 리브 더 킹: 목포 영웅', 'moviePartNm': '각색'}, {'movieCd': '20172742', 'movieNm': '범죄도시', 'moviePartNm': '감독'}, {'movieCd': '20172742', 'movieNm': '범죄도시', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20030153', 'movieNm': '영어완전정복', 'moviePartNm': '연출팀'}]"
10008737,라스 클리브버그,감독,"[{'movieCd': '20190885', 'movieNm': '사탄의 인형', 'moviePartNm': '감독'}, {'movieCd': '20191342', 'movieNm': '폴라로이드', 'moviePartNm': '감독'}]"
10018162,게리 도버먼,감독,"[{'movieCd': '20199951', 'movieNm': '애나벨 집으로', 'moviePartNm': '감독'}]"
10057331,이정호,감독,"[{'movieCd': '20182585', 'movieNm': '비스트', 'moviePartNm': '감독'}, {'movieCd': '20182585', 'movieNm': '비스트', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20129787', 'movieNm': '방황하는 칼날', 'moviePartNm': '감독'}, {'movieCd': '20129787', 'movieNm': '방황하는 칼날', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20100131', 'movieNm': '베스트셀러', 'moviePartNm': '감독'}, {'movieCd': '20100131', 'movieNm': '베스트셀러', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '20090888', 'movieNm': '용서는 없다', 'moviePartNm': '각색'}, {'movieCd': '20071067', 'movieNm': '슈퍼맨이었던 사나이', 'moviePartNm': '조감독'}, {'movieCd': '20070042', 'movieNm': '좋지 아니한가', 'moviePartNm': '조감독'}, {'movieCd': '20060017', 'movieNm': '흡혈형사 나도열', 'moviePartNm': '조감독'}, {'movieCd': '20040571', 'movieNm': '령', 'moviePartNm': '조감독'}, {'movieCd': '20030092', 'movieNm': '청풍명월(淸風明月)', 'moviePartNm': '연출팀'}, {'movieCd': '20010060', 'movieNm': '마고', 'moviePartNm': '연출팀'}, {'movieCd': '19980021', 'movieNm': '물위의 하룻밤', 'moviePartNm': '소품'}]"
10009058,닐 조단,감독,"[{'movieCd': '20192022', 'movieNm': '마담 싸이코', 'moviePartNm': '감독'}, {'movieCd': '20098215', 'movieNm': '온딘', 'moviePartNm': '감독'}, {'movieCd': '20070449', 'movieNm': '브레이브 원', 'moviePartNm': '감독'}, {'movieCd': '20070105', 'movieNm': '플루토에서 아침을', 'moviePartNm': '감독'}, {'movieCd': '20028354', 'movieNm': '더블 다운', 'moviePartNm': '감독'}, {'movieCd': '20000145', 'movieNm': '사랑의 슬픔 애수', 'moviePartNm': '감독'}, {'movieCd': '19990173', 'movieNm': '인드림스', 'moviePartNm': '감독'}, {'movieCd': '19990213', 'movieNm': '푸줏간 소년 ', 'moviePartNm': '감독'}, {'movieCd': '19970070', 'movieNm': '마이클 콜린스 ', 'moviePartNm': '감독'}, {'movieCd': '19940433', 'movieNm': '뱀파이어와의 인터뷰 ', 'moviePartNm': '감독'}, {'movieCd': '19930142', 'movieNm': '크라잉 게임', 'moviePartNm': '감독'}, {'movieCd': '19930142', 'movieNm': '크라잉 게임', 'moviePartNm': '시나리오(각본)'}, {'movieCd': '19920202', 'movieNm': '두번째 이별', 'moviePartNm': '감독'}, {'movieCd': '19880200', 'movieNm': '모나리자', 'moviePartNm': '감독'}, {'movieCd': '19880200', 'movieNm': '모나리자', 'moviePartNm': '시나리오(각본)'}]"
10038689,존 왓츠,감독,"[{'movieCd': '20196309', 'movieNm': '스파이더맨: 파 프롬 홈', 'moviePartNm': '감독'}, {'movieCd': '20167303', 'movieNm': '스파이더맨: 홈 커밍', 'moviePartNm': '감독'}, {'movieCd': '20157603', 'movieNm': '캅카', 'moviePartNm': '감독'}]"
